file_name,date,location,win_start_time,win_end_time,n_freq_channels,sample_interval_s,freq_min_mhz,freq_max_mhz,n_cols,n_boxes,excluded,exclude_reason,offclass_types
win-Arecibo-Observatory-20211025-174501.npy,20211025,Arecibo-Observatory,17:45:01,18:00:01,200,0.25,5.0,119.93800354003906,3600,0,False,,
win-Arecibo-Observatory-20211025-180001.npy,20211025,Arecibo-Observatory,18:00:01,18:15:01,200,0.25,5.0,119.93800354003906,3600,1,True,all_boxes_review_discard,
win-Arecibo-Observatory-20211025-181501.npy,20211025,Arecibo-Observatory,18:15:01,18:30:01,200,0.25,5.0,119.93800354003906,3600,0,False,,
win-Arecibo-Observatory-20211025-183001.npy,20211025,Arecibo-Observatory,18:30:01,18:45:01,200,0.25,5.0,119.93800354003906,3600,0,False,,
win-Arecibo-Observatory-20211026-133001.npy,20211026,Arecibo-Observatory,13:30:01,13:45:01,200,0.25,5.0,119.93800354003906,3600,0,False,,
win-Arecibo-Observatory-20211026-134501.npy,20211026,Arecibo-Observatory,13:45:01,14:00:01,200,0.25,5.0,119.93800354003906,3600,0,False,,
win-Arecibo-Observatory-20211026-140001.npy,20211026,Arecibo-Observatory,14:00:01,14:15:01,200,0.25,5.0,119.93800354003906,3600,1,False,,
win-Arecibo-Observatory-20211026-141501.npy,20211026,Arecibo-Observatory,14:15:01,14:30:01,200,0.25,5.0,119.93800354003906,3600,0,False,,
win-Arecibo-Observatory-20211026-143001.npy,20211026,Arecibo-Observatory,14:30:01,14:45:01,200,0.25,5.0,119.93800354003906,3600,0,True,offclass_event_in_negative_window,VI
win-Arecibo-Observatory-20211027-182529.npy,20211027,Arecibo-Observatory,18:25:29,18:40:29,200,0.25,5.0,119.93800354003906,3600,0,False,,
win-Arecibo-Observatory-20211027-184029.npy,20211027,Arecibo-Observatory,18:40:29,18:55:29,200,0.25,5.0,119.93800354003906,3600,0,False,,
win-Arecibo-Observatory-20211027-185529.npy,20211027,Arecibo-Observatory,18:55:29,19:10:29,200,0.25,5.0,119.93800354003906,3600,1,False,,
win-Arecibo-Observatory-20211027-191030.npy,20211027,Arecibo-Observatory,19:10:30,19:25:30,200,0.25,5.0,119.93800354003906,3600,0,False,,
win-Arecibo-Observatory-20211027-192530.npy,20211027,Arecibo-Observatory,19:25:30,19:40:30,200,0.25,5.0,119.93800354003906,3600,0,False,,
win-Arecibo-Observatory-20211028-121500.npy,20211028,Arecibo-Observatory,12:15:00,12:30:00,200,0.25,5.0,119.93800354003906,3600,0,False,,
win-Arecibo-Observatory-20211028-123000.npy,20211028,Arecibo-Observatory,12:30:00,12:45:00,200,0.25,5.0,119.93800354003906,3600,0,False,,
win-Arecibo-Observatory-20211028-124500.npy,20211028,Arecibo-Observatory,12:45:00,13:00:00,200,0.25,5.0,119.93800354003906,3600,1,True,all_boxes_review_discard,
win-Arecibo-Observatory-20211028-130000.npy,20211028,Arecibo-Observatory,13:00:00,13:15:00,200,0.25,5.0,119.93800354003906,3600,0,False,,
win-Arecibo-Observatory-20211028-131500.npy,20211028,Arecibo-Observatory,13:15:00,13:30:00,200,0.25,5.0,119.93800354003906,3600,0,False,,
win-Arecibo-Observatory-20211028-144500.npy,20211028,Arecibo-Observatory,14:45:00,14:59:57,200,0.25,5.0,119.93800354003906,3589,0,False,,
win-Arecibo-Observatory-20211028-150000.npy,20211028,Arecibo-Observatory,15:00:00,15:15:00,200,0.25,5.0,119.93800354003906,3600,0,False,,
win-Arecibo-Observatory-20211028-151500.npy,20211028,Arecibo-Observatory,15:15:00,15:30:00,200,0.25,5.0,119.93800354003906,3600,1,False,,
win-Arecibo-Observatory-20211028-153000.npy,20211028,Arecibo-Observatory,15:30:00,15:45:00,200,0.25,5.0,119.93800354003906,3600,1,False,,
win-Arecibo-Observatory-20211028-154501.npy,20211028,Arecibo-Observatory,15:45:01,16:00:01,200,0.25,5.0,119.93800354003906,3600,1,False,,
win-Arecibo-Observatory-20211028-160000.npy,20211028,Arecibo-Observatory,16:00:00,16:15:00,200,0.25,5.0,119.93800354003906,3600,0,False,,
win-Arecibo-Observatory-20211028-161500.npy,20211028,Arecibo-Observatory,16:15:00,16:30:00,200,0.25,5.0,119.93800354003906,3600,0,False,,
win-Arecibo-Observatory-20211030-152952.npy,20211030,Arecibo-Observatory,15:29:52,15:44:52,100,0.125,5.0,85.43800354003906,4500,0,False,,
win-Arecibo-Observatory-20211030-154448.npy,20211030,Arecibo-Observatory,15:44:48,15:59:48,100,0.125,5.0,85.43800354003906,4500,0,False,,
win-Arecibo-Observatory-20211030-155944.npy,20211030,Arecibo-Observatory,15:59:44,16:14:44,100,0.125,5.0,85.43800354003906,4500,0,False,,
win-Arecibo-Observatory-20211030-161601.npy,20211030,Arecibo-Observatory,16:16:01,16:31:01,100,0.125,5.0,85.43800354003906,4500,0,False,,
win-Arecibo-Observatory-20211030-163055.npy,20211030,Arecibo-Observatory,16:30:55,16:45:55,100,0.125,5.0,85.43800354003906,4500,0,False,,
win-Arecibo-Observatory-20211030-164551.npy,20211030,Arecibo-Observatory,16:45:51,17:00:51,100,0.125,5.0,85.43800354003906,4500,0,False,,
win-Arecibo-Observatory-20211030-170047.npy,20211030,Arecibo-Observatory,17:00:47,17:15:47,100,0.125,5.0,85.43800354003906,4500,0,False,,
win-Arecibo-Observatory-20211030-171543.npy,20211030,Arecibo-Observatory,17:15:43,17:30:43,100,0.125,5.0,85.43800354003906,4500,1,True,all_boxes_review_discard,
win-Arecibo-Observatory-20211030-173039.npy,20211030,Arecibo-Observatory,17:30:39,17:45:39,100,0.125,5.0,85.43800354003906,4500,0,False,,
win-Arecibo-Observatory-20211030-174535.npy,20211030,Arecibo-Observatory,17:45:35,18:00:35,100,0.125,5.0,85.43800354003906,4500,0,False,,
win-Arecibo-Observatory-20211031-144349.npy,20211031,Arecibo-Observatory,14:43:49,14:58:49,100,0.2,5.0,85.43800354003906,4500,0,False,,
win-Arecibo-Observatory-20211031-150000.npy,20211031,Arecibo-Observatory,15:00:00,15:15:00,100,0.2,5.0,85.43800354003906,4500,0,False,,
win-Arecibo-Observatory-20211031-151456.npy,20211031,Arecibo-Observatory,15:14:56,15:29:56,100,0.2,5.0,85.43800354003906,4500,1,False,,
win-Arecibo-Observatory-20211031-152952.npy,20211031,Arecibo-Observatory,15:29:52,15:44:52,100,0.2,5.0,85.43800354003906,4500,0,False,,
win-Arecibo-Observatory-20211031-154448.npy,20211031,Arecibo-Observatory,15:44:48,15:59:48,100,0.2,5.0,85.43800354003906,4500,0,False,,
win-Arecibo-Observatory-20211101-103000.npy,20211101,Arecibo-Observatory,10:30:00,10:45:00,100,0.2,5.0,85.43800354003906,4500,0,False,,
win-Arecibo-Observatory-20211101-104456.npy,20211101,Arecibo-Observatory,10:44:56,10:59:56,100,0.2,5.0,85.43800354003906,4500,0,False,,
win-Arecibo-Observatory-20211101-105952.npy,20211101,Arecibo-Observatory,10:59:52,11:14:52,100,0.2,5.0,85.43800354003906,4500,1,True,all_boxes_review_discard,
win-Arecibo-Observatory-20211101-111448.npy,20211101,Arecibo-Observatory,11:14:48,11:29:48,100,0.2,5.0,85.43800354003906,4500,0,False,,
win-Arecibo-Observatory-20211101-112944.npy,20211101,Arecibo-Observatory,11:29:44,11:44:44,100,0.2,5.0,85.43800354003906,4500,0,False,,
win-Arecibo-Observatory-20211103-132911.npy,20211103,Arecibo-Observatory,13:29:11,13:44:11,100,0.2,5.0,85.43800354003906,4500,0,False,,
win-Arecibo-Observatory-20211103-134406.npy,20211103,Arecibo-Observatory,13:44:06,13:59:06,100,0.2,5.0,85.43800354003906,4500,0,False,,
win-Arecibo-Observatory-20211103-135902.npy,20211103,Arecibo-Observatory,13:59:02,14:14:02,100,0.2,5.0,85.43800354003906,4500,1,True,all_boxes_review_discard,
win-Arecibo-Observatory-20211103-141358.npy,20211103,Arecibo-Observatory,14:13:58,14:28:58,100,0.2,5.0,85.43800354003906,4500,0,False,,
win-Arecibo-Observatory-20211103-142854.npy,20211103,Arecibo-Observatory,14:28:54,14:43:54,100,0.2,5.0,85.43800354003906,4500,0,False,,
win-Arecibo-Observatory-20211117-132911.npy,20211117,Arecibo-Observatory,13:29:11,13:44:11,100,0.2,5.0,85.43800354003906,4500,0,False,,
win-Arecibo-Observatory-20211117-134406.npy,20211117,Arecibo-Observatory,13:44:06,13:59:06,100,0.2,5.0,85.43800354003906,4500,0,False,,
win-Arecibo-Observatory-20211117-135902.npy,20211117,Arecibo-Observatory,13:59:02,14:14:02,100,0.2,5.0,85.43800354003906,4500,1,True,all_boxes_review_discard,
win-Arecibo-Observatory-20211117-141358.npy,20211117,Arecibo-Observatory,14:13:58,14:28:58,100,0.2,5.0,85.43800354003906,4500,0,False,,
win-Arecibo-Observatory-20211117-142854.npy,20211117,Arecibo-Observatory,14:28:54,14:43:54,100,0.2,5.0,85.43800354003906,4500,0,False,,
win-Arecibo-Observatory-20211215-140000.npy,20211215,Arecibo-Observatory,14:00:00,14:15:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20211215-141501.npy,20211215,Arecibo-Observatory,14:15:01,14:30:01,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20211215-143001.npy,20211215,Arecibo-Observatory,14:30:01,14:45:01,200,0.25,15.0,86.625,3600,1,False,,
win-Arecibo-Observatory-20211215-144501.npy,20211215,Arecibo-Observatory,14:45:01,14:59:58,200,0.25,15.0,86.625,3588,0,False,,
win-Arecibo-Observatory-20211215-150000.npy,20211215,Arecibo-Observatory,15:00:00,15:15:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20211221-170000.npy,20211221,Arecibo-Observatory,17:00:00,17:15:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20211221-171500.npy,20211221,Arecibo-Observatory,17:15:00,17:30:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20211221-173001.npy,20211221,Arecibo-Observatory,17:30:01,17:45:01,200,0.25,15.0,86.625,3600,1,True,all_boxes_review_discard,
win-Arecibo-Observatory-20211221-174501.npy,20211221,Arecibo-Observatory,17:45:01,18:00:01,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20211221-180001.npy,20211221,Arecibo-Observatory,18:00:01,18:15:01,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20211223-171500.npy,20211223,Arecibo-Observatory,17:15:00,17:30:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20211223-173000.npy,20211223,Arecibo-Observatory,17:30:00,17:45:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20211223-174500.npy,20211223,Arecibo-Observatory,17:45:00,18:00:00,200,0.25,15.0,86.625,3600,1,False,,
win-Arecibo-Observatory-20211223-180000.npy,20211223,Arecibo-Observatory,18:00:00,18:15:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20211223-181500.npy,20211223,Arecibo-Observatory,18:15:00,18:30:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20211223-183000.npy,20211223,Arecibo-Observatory,18:30:00,18:45:00,200,0.25,15.0,86.625,3600,1,False,,
win-Arecibo-Observatory-20211223-184501.npy,20211223,Arecibo-Observatory,18:45:01,19:00:01,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20211223-190001.npy,20211223,Arecibo-Observatory,19:00:01,19:15:01,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20211228-144501.npy,20211228,Arecibo-Observatory,14:45:01,14:59:58,200,0.25,15.0,86.625,3588,0,False,,
win-Arecibo-Observatory-20211228-150000.npy,20211228,Arecibo-Observatory,15:00:00,15:15:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20211228-151500.npy,20211228,Arecibo-Observatory,15:15:00,15:30:00,200,0.25,15.0,86.625,3600,1,True,all_boxes_review_discard,
win-Arecibo-Observatory-20211228-153000.npy,20211228,Arecibo-Observatory,15:30:00,15:45:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20211228-154500.npy,20211228,Arecibo-Observatory,15:45:00,16:00:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220101-130000.npy,20220101,Arecibo-Observatory,13:00:00,13:15:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220101-131500.npy,20220101,Arecibo-Observatory,13:15:00,13:30:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220101-133000.npy,20220101,Arecibo-Observatory,13:30:00,13:45:00,200,0.25,15.0,86.625,3600,1,False,,
win-Arecibo-Observatory-20220101-134500.npy,20220101,Arecibo-Observatory,13:45:00,14:00:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220101-140001.npy,20220101,Arecibo-Observatory,14:00:01,14:15:01,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220101-141500.npy,20220101,Arecibo-Observatory,14:15:00,14:30:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220107-113000.npy,20220107,Arecibo-Observatory,11:30:00,11:45:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220107-114500.npy,20220107,Arecibo-Observatory,11:45:00,12:00:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220107-120000.npy,20220107,Arecibo-Observatory,12:00:00,12:15:00,200,0.25,15.0,86.625,3600,1,False,,
win-Arecibo-Observatory-20220107-121500.npy,20220107,Arecibo-Observatory,12:15:00,12:30:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220107-123000.npy,20220107,Arecibo-Observatory,12:30:00,12:45:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220109-174500.npy,20220109,Arecibo-Observatory,17:45:00,18:00:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220109-175959.npy,20220109,Arecibo-Observatory,17:59:59,18:14:59,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220109-181459.npy,20220109,Arecibo-Observatory,18:14:59,18:29:59,200,0.25,15.0,86.625,3600,1,True,all_boxes_review_discard,
win-Arecibo-Observatory-20220109-182959.npy,20220109,Arecibo-Observatory,18:29:59,18:44:59,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220109-184459.npy,20220109,Arecibo-Observatory,18:44:59,18:59:59,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220110-160000.npy,20220110,Arecibo-Observatory,16:00:00,16:15:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220110-161500.npy,20220110,Arecibo-Observatory,16:15:00,16:30:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220110-163000.npy,20220110,Arecibo-Observatory,16:30:00,16:45:00,200,0.25,15.0,86.625,3600,1,False,,
win-Arecibo-Observatory-20220110-164500.npy,20220110,Arecibo-Observatory,16:45:00,17:00:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220110-170000.npy,20220110,Arecibo-Observatory,17:00:00,17:15:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220110-181501.npy,20220110,Arecibo-Observatory,18:15:01,18:30:01,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220110-183000.npy,20220110,Arecibo-Observatory,18:30:00,18:45:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220110-184500.npy,20220110,Arecibo-Observatory,18:45:00,19:00:00,200,0.25,15.0,86.625,3600,1,False,,
win-Arecibo-Observatory-20220110-190001.npy,20220110,Arecibo-Observatory,19:00:01,19:15:01,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220110-191500.npy,20220110,Arecibo-Observatory,19:15:00,19:30:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220111-173000.npy,20220111,Arecibo-Observatory,17:30:00,17:45:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220111-174500.npy,20220111,Arecibo-Observatory,17:45:00,18:00:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220111-175959.npy,20220111,Arecibo-Observatory,17:59:59,18:14:59,200,0.25,15.0,86.625,3600,1,True,all_boxes_review_discard,
win-Arecibo-Observatory-20220111-181459.npy,20220111,Arecibo-Observatory,18:14:59,18:29:59,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220111-182959.npy,20220111,Arecibo-Observatory,18:29:59,18:44:59,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220112-140001.npy,20220112,Arecibo-Observatory,14:00:01,14:15:01,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220112-141501.npy,20220112,Arecibo-Observatory,14:15:01,14:30:01,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220112-143001.npy,20220112,Arecibo-Observatory,14:30:01,14:45:01,200,0.25,15.0,86.625,3600,1,False,,
win-Arecibo-Observatory-20220112-144501.npy,20220112,Arecibo-Observatory,14:45:01,14:59:58,200,0.25,15.0,86.625,3588,0,False,,
win-Arecibo-Observatory-20220112-150000.npy,20220112,Arecibo-Observatory,15:00:00,15:15:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220113-110000.npy,20220113,Arecibo-Observatory,11:00:00,11:15:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220113-111500.npy,20220113,Arecibo-Observatory,11:15:00,11:30:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220113-113000.npy,20220113,Arecibo-Observatory,11:30:00,11:45:00,200,0.25,15.0,86.625,3600,1,True,all_boxes_review_discard,
win-Arecibo-Observatory-20220113-114500.npy,20220113,Arecibo-Observatory,11:45:00,12:00:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220113-120000.npy,20220113,Arecibo-Observatory,12:00:00,12:15:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220113-133001.npy,20220113,Arecibo-Observatory,13:30:01,13:45:01,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220113-134500.npy,20220113,Arecibo-Observatory,13:45:00,14:00:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220113-140001.npy,20220113,Arecibo-Observatory,14:00:01,14:15:01,200,0.25,15.0,86.625,3600,1,False,,
win-Arecibo-Observatory-20220113-141501.npy,20220113,Arecibo-Observatory,14:15:01,14:30:01,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220113-143001.npy,20220113,Arecibo-Observatory,14:30:01,14:45:01,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220113-163000.npy,20220113,Arecibo-Observatory,16:30:00,16:45:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220113-164500.npy,20220113,Arecibo-Observatory,16:45:00,17:00:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220113-170000.npy,20220113,Arecibo-Observatory,17:00:00,17:15:00,200,0.25,15.0,86.625,3600,1,False,,
win-Arecibo-Observatory-20220113-171500.npy,20220113,Arecibo-Observatory,17:15:00,17:30:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220113-173000.npy,20220113,Arecibo-Observatory,17:30:00,17:45:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220127-140000.npy,20220127,Arecibo-Observatory,14:00:00,14:15:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220127-141500.npy,20220127,Arecibo-Observatory,14:15:00,14:30:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220127-143000.npy,20220127,Arecibo-Observatory,14:30:00,14:45:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220127-144500.npy,20220127,Arecibo-Observatory,14:45:00,14:59:57,200,0.25,15.0,86.625,3589,1,True,all_boxes_review_discard,
win-Arecibo-Observatory-20220127-150000.npy,20220127,Arecibo-Observatory,15:00:00,15:15:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220127-151500.npy,20220127,Arecibo-Observatory,15:15:00,15:30:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220129-120000.npy,20220129,Arecibo-Observatory,12:00:00,12:15:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220129-121501.npy,20220129,Arecibo-Observatory,12:15:01,12:30:01,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220129-123001.npy,20220129,Arecibo-Observatory,12:30:01,12:45:01,200,0.25,15.0,86.625,3600,1,True,all_boxes_review_discard,
win-Arecibo-Observatory-20220129-124501.npy,20220129,Arecibo-Observatory,12:45:01,13:00:01,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220129-130001.npy,20220129,Arecibo-Observatory,13:00:01,13:15:01,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220129-131501.npy,20220129,Arecibo-Observatory,13:15:01,13:30:01,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220129-133001.npy,20220129,Arecibo-Observatory,13:30:01,13:45:01,200,0.25,15.0,86.625,3600,1,True,all_boxes_review_discard,
win-Arecibo-Observatory-20220129-134501.npy,20220129,Arecibo-Observatory,13:45:01,14:00:01,200,0.25,15.0,86.625,3600,1,True,all_boxes_review_discard,
win-Arecibo-Observatory-20220129-140001.npy,20220129,Arecibo-Observatory,14:00:01,14:15:01,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220129-141501.npy,20220129,Arecibo-Observatory,14:15:01,14:30:01,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220129-150000.npy,20220129,Arecibo-Observatory,15:00:00,15:15:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220129-151500.npy,20220129,Arecibo-Observatory,15:15:00,15:30:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220129-153000.npy,20220129,Arecibo-Observatory,15:30:00,15:45:00,200,0.25,15.0,86.625,3600,1,False,,
win-Arecibo-Observatory-20220129-154500.npy,20220129,Arecibo-Observatory,15:45:00,16:00:00,200,0.25,15.0,86.625,3600,1,False,,
win-Arecibo-Observatory-20220129-160000.npy,20220129,Arecibo-Observatory,16:00:00,16:14:57,200,0.25,15.0,86.625,3589,0,False,,
win-Arecibo-Observatory-20220129-161500.npy,20220129,Arecibo-Observatory,16:15:00,16:30:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220129-170000.npy,20220129,Arecibo-Observatory,17:00:00,17:15:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220129-171500.npy,20220129,Arecibo-Observatory,17:15:00,17:30:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220129-173000.npy,20220129,Arecibo-Observatory,17:30:00,17:45:00,200,0.25,15.0,86.625,3600,1,False,,
win-Arecibo-Observatory-20220129-174500.npy,20220129,Arecibo-Observatory,17:45:00,18:00:00,200,0.25,15.0,86.625,3600,1,False,,
win-Arecibo-Observatory-20220129-180000.npy,20220129,Arecibo-Observatory,18:00:00,18:15:00,200,0.25,15.0,86.625,3600,2,False,,
win-Arecibo-Observatory-20220129-181500.npy,20220129,Arecibo-Observatory,18:15:00,18:30:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220129-183000.npy,20220129,Arecibo-Observatory,18:30:00,18:45:00,200,0.25,15.0,86.625,3600,0,False,,
win-Arecibo-Observatory-20220130-134500.npy,20220130,Arecibo-Observatory,13:45:00,14:00:00,200,0.25,15.0,86.625,3600,0,True,offclass_event_in_negative_window,CTM
