file_name,status,notes,override_params_json,reviewed_at,manual_burst_range_json,problem_tags,auto_retry_done
gap0037-win-Arecibo-Observatory-20221012-143001.npy,usable,,,2026-08-15T01:47:19+00:00,"{""start_s"": 351.0, ""end_s"": 396.0}",,
gap0038-win-Arecibo-Observatory-20220703-184459.npy,usable,,,2026-08-15T01:47:24+00:00,,,
gap0039-win-Arecibo-Observatory-20220530-150001.npy,usable,,,2026-08-15T01:47:36+00:00,"{""start_s"": 663.0, ""end_s"": 712.0}",,
gap0040-win-Arecibo-Observatory-20230715-121500.npy,usable,,,2026-08-15T01:47:42+00:00,,,
gap0041-win-Arecibo-Observatory-20230323-184500.npy,usable,,,2026-08-15T01:47:53+00:00,"{""start_s"": 606.0, ""end_s"": 635.0}",,
gap0042-win-Arecibo-Observatory-20220331-171459.npy,usable,,,2026-08-15T01:48:04+00:00,"{""start_s"": 246.0, ""end_s"": 314.0}",,
gap0043-win-Arecibo-Observatory-20230711-182959.npy,usable,,,2026-08-15T01:48:15+00:00,"{""start_s"": 91.0, ""end_s"": 147.0}",,
gap0044-win-Arecibo-Observatory-20230709-151501.npy,usable,,,2026-08-15T01:48:21+00:00,,,
gap0045-win-Arecibo-Observatory-20220511-144501.npy,usable,,,2026-08-15T01:48:39+00:00,,,
gap0046-win-Arecibo-Observatory-20220521-141501.npy,usable,,,2026-08-15T01:49:03+00:00,"{""start_s"": 846.0, ""end_s"": 893.0}",,
gap0047-win-Arecibo-Observatory-20230615-124500.npy,usable,,,2026-08-15T01:49:36+00:00,"{""start_s"": 101.0, ""end_s"": 280.0}",,
gap0048-win-Arecibo-Observatory-20230712-180000.npy,usable,,,2026-08-15T01:49:48+00:00,"{""start_s"": 347.0, ""end_s"": 376.0}",,
gap0049-win-Arecibo-Observatory-20220829-160001.npy,usable,,,2026-08-15T01:52:34+00:00,"{""start_s"": 130.0, ""end_s"": 159.0}",,
gap0050-win-Arecibo-Observatory-20230508-183000.npy,usable,,,2026-08-15T01:53:06+00:00,"{""start_s"": 735.0, ""end_s"": 765.0}",,
gap0051-win-Arecibo-Observatory-20230711-171459.npy,usable,,,2026-08-15T01:59:03+00:00,"{""start_s"": 15.0, ""end_s"": 380.0}",,
gap0052-win-Arecibo-Observatory-20220703-143001.npy,usable,,,2026-08-15T01:59:18+00:00,"{""start_s"": 525.0, ""end_s"": 847.0}",,
gap0053-win-Arecibo-Observatory-20230219-134501.npy,usable,,,2026-08-15T01:59:32+00:00,"{""start_s"": 873.0, ""end_s"": 895.0}",,
gap0054-win-Arecibo-Observatory-20230709-130000.npy,usable,,,2026-08-15T01:59:49+00:00,"{""start_s"": 823.0, ""end_s"": 887.0}",,
gap0055-win-Arecibo-Observatory-20230413-120000.npy,usable,,,2026-08-15T01:59:57+00:00,,,
gap0056-win-Arecibo-Observatory-20230224-182959.npy,usable,,,2026-08-15T02:00:07+00:00,,,
gap0057-win-Arecibo-Observatory-20230712-174500.npy,usable,,,2026-08-15T02:00:46+00:00,"{""start_s"": 59.0, ""end_s"": 93.0}",,
gap0058-win-Arecibo-Observatory-20230715-172959.npy,usable,,,2026-08-15T02:00:53+00:00,,,
gap0059-win-Arecibo-Observatory-20220415-131501.npy,usable,,,2026-08-15T02:01:00+00:00,,,
gap0060-win-Arecibo-Observatory-20230519-144501.npy,usable,,,2026-08-15T02:01:14+00:00,"{""start_s"": 71.0, ""end_s"": 159.0}",,
gap0061-win-Arecibo-Observatory-20230506-130000.npy,usable,,,2026-08-15T02:01:29+00:00,"{""start_s"": 138.0, ""end_s"": 157.0}",,
gap0062-win-Arecibo-Observatory-20230710-113000.npy,usable,,,2026-08-15T02:01:36+00:00,,,
gap0063-win-Arecibo-Observatory-20230709-154501.npy,usable,,,2026-08-15T02:01:50+00:00,"{""start_s"": 764.0, ""end_s"": 818.0}",,
gap0064-win-Arecibo-Observatory-20230717-160001.npy,usable,,,2026-08-15T02:02:04+00:00,"{""start_s"": 720.0, ""end_s"": 887.0}",,
gap0065-win-Arecibo-Observatory-20230509-114500.npy,usable,,,2026-08-15T02:02:18+00:00,"{""start_s"": 270.0, ""end_s"": 291.0}",,
gap0067-win-Arecibo-Observatory-20230509-184459.npy,usable,,,2026-08-15T02:02:58+00:00,"{""start_s"": 9.0, ""end_s"": 894.0}",,
gap0068-win-Arecibo-Observatory-20230722-120000.npy,usable,,,2026-08-15T02:03:11+00:00,"{""start_s"": 530.0, ""end_s"": 590.0}",,
gap0069-win-Arecibo-Observatory-20221001-154501.npy,usable,,,2026-08-15T02:03:18+00:00,,,
gap0070-win-Arecibo-Observatory-20230418-171459.npy,usable,,,2026-08-15T02:03:30+00:00,"{""start_s"": 551.0, ""end_s"": 582.0}",,
gap0072-win-Arecibo-Observatory-20230722-184459.npy,usable,,,2026-08-15T02:03:36+00:00,,,
gap0073-win-Arecibo-Observatory-20230505-180000.npy,usable,,,2026-08-15T02:03:50+00:00,"{""start_s"": 595.0, ""end_s"": 797.0}",,
gap0074-win-Arecibo-Observatory-20230223-131501.npy,usable,,,2026-08-15T02:03:57+00:00,,,
gap0075-win-Arecibo-Observatory-20220803-170000.npy,usable,,,2026-08-15T02:04:10+00:00,"{""start_s"": 12.0, ""end_s"": 195.0}",,
gap0076-win-Arecibo-Observatory-20220703-143001.npy,usable,,,2026-08-15T02:04:31+00:00,,,
gap0077-win-Arecibo-Observatory-20230709-134500.npy,usable,,,2026-08-15T02:04:38+00:00,,,
gap0078-win-Arecibo-Observatory-20220930-113000.npy,usable,,,2026-08-15T02:04:52+00:00,"{""start_s"": 543.0, ""end_s"": 607.0}",,
gap0079-win-Arecibo-Observatory-20230623-134501.npy,usable,,,2026-08-15T02:04:59+00:00,,,
gap0080-win-Arecibo-Observatory-20230711-121500.npy,usable,,,2026-08-15T02:05:13+00:00,"{""start_s"": 137.0, ""end_s"": 276.0}",,
gap0081-win-Arecibo-Observatory-20220923-161501.npy,usable,,,2026-08-15T02:05:20+00:00,,,
gap0082-win-Arecibo-Observatory-20230708-191459.npy,usable,,,2026-08-15T02:05:27+00:00,,,
gap0083-win-Arecibo-Observatory-20220815-154501.npy,usable,,,2026-08-15T02:05:42+00:00,"{""start_s"": 93.0, ""end_s"": 201.0}",,
gap0084-win-Arecibo-Observatory-20220722-133001.npy,usable,,,2026-08-15T02:05:56+00:00,"{""start_s"": 733.0, ""end_s"": 849.0}",,
gap0085-win-Arecibo-Observatory-20230717-151501.npy,usable,,,2026-08-15T02:06:04+00:00,,,
gap0086-win-Arecibo-Observatory-20220923-170000.npy,usable,,,2026-08-15T02:06:11+00:00,,,
gap0087-win-Arecibo-Observatory-20230225-193000.npy,usable,,,2026-08-15T02:06:19+00:00,,,
gap0088-win-Arecibo-Observatory-20220926-172959.npy,usable,,,2026-08-15T02:06:33+00:00,"{""start_s"": 743.0, ""end_s"": 870.0}",,
gap0089-win-Arecibo-Observatory-20220920-171459.npy,usable,,,2026-08-15T02:06:40+00:00,,,
gap0090-win-Arecibo-Observatory-20230429-114500.npy,usable,,,2026-08-15T02:06:47+00:00,,,
gap0091-win-Arecibo-Observatory-20230226-191459.npy,usable,,,2026-08-15T02:07:00+00:00,,,
gap0092-win-Arecibo-Observatory-20230325-160001.npy,usable,,,2026-08-15T02:07:11+00:00,"{""start_s"": 16.0, ""end_s"": 79.0}",,
gap0093-win-Arecibo-Observatory-20230613-191500.npy,usable,,,2026-08-15T02:07:23+00:00,"{""start_s"": 484.0, ""end_s"": 507.0}",,
gap0094-win-Arecibo-Observatory-20220216-160001.npy,usable,,,2026-08-15T02:07:29+00:00,,,
gap0095-win-Arecibo-Observatory-20230710-163000.npy,usable,,,2026-08-15T02:07:42+00:00,"{""start_s"": 521.0, ""end_s"": 553.0}",,
gap0097-win-Arecibo-Observatory-20230609-171500.npy,usable,,,2026-08-15T02:07:55+00:00,"{""start_s"": 602.0, ""end_s"": 895.0}",,
gap0098-win-Arecibo-Observatory-20230715-172959.npy,usable,,,2026-08-15T02:08:01+00:00,,,
gap0099-win-Arecibo-Observatory-20230709-160001.npy,usable,,,2026-08-15T02:08:13+00:00,"{""start_s"": 562.0, ""end_s"": 590.0}",,
gap0100-win-Arecibo-Observatory-20230710-174500.npy,usable,,,2026-08-15T02:08:24+00:00,"{""start_s"": 196.0, ""end_s"": 280.0}",,
gap0101-win-Arecibo-Observatory-20230710-121500.npy,usable,,,2026-08-15T02:08:44+00:00,"{""start_s"": 845.0, ""end_s"": 878.0}",,
gap0102-win-Arecibo-Observatory-20221215-184456.npy,usable,,,2026-08-15T02:08:50+00:00,,,
gap0103-win-Arecibo-Observatory-20230430-154501.npy,usable,,,2026-08-15T02:09:04+00:00,"{""start_s"": 9.0, ""end_s"": 211.0}",,
gap0104-win-Arecibo-Observatory-20220703-184459.npy,usable,,,2026-08-15T02:09:11+00:00,,,
gap0105-win-Arecibo-Observatory-20230711-134501.npy,usable,,,2026-08-15T02:09:26+00:00,"{""start_s"": 1.0, ""end_s"": 802.0}",,
gap0106-win-Arecibo-Observatory-20230714-170000.npy,usable,,,2026-08-15T02:09:51+00:00,"{""start_s"": 232.0, ""end_s"": 409.0}",,
gap0107-win-Arecibo-Observatory-20220502-153001.npy,usable,,,2026-08-15T02:09:58+00:00,,,
gap0108-win-Arecibo-Observatory-20230709-160001.npy,usable,,,2026-08-15T02:10:05+00:00,,,
gap0109-win-Arecibo-Observatory-20220716-183000.npy,usable,,,2026-08-15T02:10:18+00:00,"{""start_s"": 71.0, ""end_s"": 102.0}",,
gap0110-win-Arecibo-Observatory-20221002-140001.npy,usable,,,2026-08-15T02:10:32+00:00,,,
gap0111-win-Arecibo-Observatory-20220703-163000.npy,usable,,,2026-08-15T02:10:46+00:00,"{""start_s"": 878.0, ""end_s"": 893.0}",,
gap0112-win-Arecibo-Observatory-20220305-163000.npy,usable,,,2026-08-15T02:10:53+00:00,,,
gap0114-win-Arecibo-Observatory-20220331-170000.npy,usable,,,2026-08-15T02:10:59+00:00,,,
gap0115-win-Arecibo-Observatory-20220706-160001.npy,usable,,,2026-08-15T02:11:06+00:00,,,
gap0116-win-Arecibo-Observatory-20230505-154501.npy,usable,,,2026-08-15T02:11:12+00:00,,,
gap0117-win-Arecibo-Observatory-20230428-153736.npy,usable,,,2026-08-15T02:11:19+00:00,,,
gap0118-win-Arecibo-Observatory-20230215-190000.npy,usable,,,2026-08-15T02:11:25+00:00,,,
gap0119-win-Arecibo-Observatory-20220930-121501.npy,usable,,,2026-08-15T02:11:32+00:00,,,
gap0123-win-Arecibo-Observatory-20230621-124500.npy,usable,,,2026-08-15T02:11:38+00:00,,,
gap0124-win-Arecibo-Observatory-20230721-131501.npy,usable,,,2026-08-15T02:11:45+00:00,,,
gap0128-win-Arecibo-Observatory-20220705-110000.npy,usable,,,2026-08-15T02:11:51+00:00,,,
gap0129-win-Arecibo-Observatory-20220331-184459.npy,usable,,,2026-08-15T02:12:10+00:00,"{""start_s"": 851.0, ""end_s"": 872.0}",,
gap0132-win-Arecibo-Observatory-20230710-183000.npy,usable,,,2026-08-15T02:12:17+00:00,,,
gap0136-win-Arecibo-Observatory-20230125-181459.npy,usable,,,2026-08-15T02:12:24+00:00,,,
gap0141-win-Arecibo-Observatory-20230709-154501.npy,usable,,,2026-08-15T02:12:30+00:00,,,
gap0145-win-Arecibo-Observatory-20220923-173000.npy,usable,,,2026-08-15T02:12:36+00:00,,,
gap0146-win-Arecibo-Observatory-20230720-174500.npy,usable,,,2026-08-15T02:12:43+00:00,,,
gap0147-win-Arecibo-Observatory-20230709-190000.npy,usable,,,2026-08-15T02:12:49+00:00,,,
gap0148-win-Arecibo-Observatory-20220923-123000.npy,usable,,,2026-08-15T02:12:56+00:00,,,
