file_name,date,location,start_time,end_time,type,event_start_time,event_end_time,other_stations,uncertain,freq_min_mhz,freq_max_mhz,n_freq_channels,sample_interval_s
gap0044-win-Arecibo-Observatory-20230709-151501.npy,20230709,Arecibo-Observatory,15:15:01,15:30:01,gap,15:23:16.5,15:23:42.3,,False,15.0,86.625,200,0.25
gap0045-win-Arecibo-Observatory-20220511-144501.npy,20220511,Arecibo-Observatory,14:45:01,15:00:01,gap,14:55:48.2,14:56:09.3,,False,15.0,86.625,200,0.25
gap0046-win-Arecibo-Observatory-20220521-141501.npy,20220521,Arecibo-Observatory,14:15:01,14:30:01,gap,14:29:00.3,14:29:58.9,,False,15.0,86.625,200,0.25
gap0047-win-Arecibo-Observatory-20230615-124500.npy,20230615,Arecibo-Observatory,12:45:00,13:00:00,gap,12:46:01.3,12:49:57.1,,False,15.0,86.625,200,0.25
gap0048-win-Arecibo-Observatory-20230712-180000.npy,20230712,Arecibo-Observatory,18:00:00,18:15:00,gap,18:05:46.9,18:06:29.1,,False,15.0,86.625,200,0.25
gap0049-win-Arecibo-Observatory-20220829-160001.npy,20220829,Arecibo-Observatory,16:00:01,16:15:01,gap,16:01:57.6,16:02:47.1,,False,15.0,86.625,200,0.25
gap0050-win-Arecibo-Observatory-20230508-183000.npy,20230508,Arecibo-Observatory,18:30:00,18:45:00,gap,18:42:05.4,18:42:50.2,,False,15.0,86.625,200,0.25
gap0051-win-Arecibo-Observatory-20230711-171459.npy,20230711,Arecibo-Observatory,17:14:59,17:29:59,gap,17:15:01.9,17:22:24.7,,False,15.0,86.625,200,0.25
gap0052-win-Arecibo-Observatory-20220703-143001.npy,20220703,Arecibo-Observatory,14:30:01,14:45:01,gap,14:38:23.4,14:45:01,,False,15.0,86.625,200,0.25
gap0053-win-Arecibo-Observatory-20230219-134501.npy,20230219,Arecibo-Observatory,13:45:01,14:00:01,gap,13:59:28.5,13:59:55.9,,False,15.0,86.625,200,0.25
gap0054-win-Arecibo-Observatory-20230709-130000.npy,20230709,Arecibo-Observatory,13:00:00,13:15:00,gap,13:13:37.1,13:15:00,,False,15.0,86.625,200,0.25
gap0055-win-Arecibo-Observatory-20230413-120000.npy,20230413,Arecibo-Observatory,12:00:00,12:15:00,gap,12:01:05.2,12:01:23.9,,False,15.0,86.625,200,0.25
gap0056-win-Arecibo-Observatory-20230224-182959.npy,20230224,Arecibo-Observatory,18:29:59,18:44:59,gap,18:43:41.1,18:44:01.2,,False,15.0,86.625,200,0.25
gap0057-win-Arecibo-Observatory-20230712-174500.npy,20230712,Arecibo-Observatory,17:45:00,18:00:00,gap,17:45:34.6,17:46:44.1,,False,15.0,86.625,200,0.25
gap0058-win-Arecibo-Observatory-20230715-172959.npy,20230715,Arecibo-Observatory,17:29:59,17:44:59,gap,17:33:07.8,17:33:26.6,,False,15.0,86.625,200,0.25
gap0059-win-Arecibo-Observatory-20220415-131501.npy,20220415,Arecibo-Observatory,13:15:01,13:30:01,gap,13:17:14.6,13:17:49.2,,False,15.0,86.625,200,0.25
gap0060-win-Arecibo-Observatory-20230519-144501.npy,20230519,Arecibo-Observatory,14:45:01,15:00:01,gap,14:45:26,14:47:40.6,,False,15.0,86.625,200,0.25
gap0061-win-Arecibo-Observatory-20230506-130000.npy,20230506,Arecibo-Observatory,13:00:00,13:15:00,gap,13:02:10.2,13:02:55.4,,False,15.0,86.625,200,0.25
gap0062-win-Arecibo-Observatory-20230710-113000.npy,20230710,Arecibo-Observatory,11:30:00,11:45:00,gap,11:35:27.6,11:35:59,,False,15.0,86.625,200,0.25
gap0063-win-Arecibo-Observatory-20230709-154501.npy,20230709,Arecibo-Observatory,15:45:01,16:00:01,gap,15:57:30.1,15:58:39.7,,False,15.0,86.625,200,0.25
gap0064-win-Arecibo-Observatory-20230717-160001.npy,20230717,Arecibo-Observatory,16:00:01,16:15:01,gap,16:11:40.5,16:15:00.5,,False,15.0,86.625,200,0.25
gap0065-win-Arecibo-Observatory-20230509-114500.npy,20230509,Arecibo-Observatory,11:45:00,12:00:00,gap,11:49:23.5,11:49:59.1,,False,15.0,86.625,200,0.25
gap0067-win-Arecibo-Observatory-20230509-184459.npy,20230509,Arecibo-Observatory,18:44:59,18:59:59,gap,18:53:05.2,18:59:59,,False,15.0,86.625,200,0.25
gap0068-win-Arecibo-Observatory-20230722-120000.npy,20230722,Arecibo-Observatory,12:00:00,12:15:00,gap,12:08:40.7,12:09:53.3,,False,15.0,86.625,200,0.25
gap0069-win-Arecibo-Observatory-20221001-154501.npy,20221001,Arecibo-Observatory,15:45:01,16:00:01,gap,15:51:59.9,15:52:13,,False,15.0,86.625,200,0.25
gap0070-win-Arecibo-Observatory-20230418-171459.npy,20230418,Arecibo-Observatory,17:14:59,17:29:59,gap,17:24:12.4,17:24:29.2,,False,15.0,86.625,200,0.25
gap0072-win-Arecibo-Observatory-20230722-184459.npy,20230722,Arecibo-Observatory,18:44:59,18:59:59,gap,18:49:49.5,18:50:07.5,,False,15.0,86.625,200,0.25
gap0073-win-Arecibo-Observatory-20230505-180000.npy,20230505,Arecibo-Observatory,18:00:00,18:15:00,gap,18:09:30.9,18:13:32.2,,False,15.0,86.625,200,0.25
gap0074-win-Arecibo-Observatory-20230223-131501.npy,20230223,Arecibo-Observatory,13:15:01,13:30:01,gap,13:21:45.1,13:22:02.9,,False,15.0,86.625,200,0.25
gap0075-win-Arecibo-Observatory-20220803-170000.npy,20220803,Arecibo-Observatory,17:00:00,17:15:00,gap,17:00:00,17:02:49.2,,False,15.0,86.625,200,0.25
gap0076-win-Arecibo-Observatory-20220703-143001.npy,20220703,Arecibo-Observatory,14:30:01,14:45:01,gap,14:36:31.7,14:36:46.6,,False,15.0,86.625,200,0.25
gap0077-win-Arecibo-Observatory-20230709-134500.npy,20230709,Arecibo-Observatory,13:45:00,14:00:00,gap,13:48:09.2,13:48:29.4,,False,15.0,86.625,200,0.25
gap0078-win-Arecibo-Observatory-20220930-113000.npy,20220930,Arecibo-Observatory,11:30:00,11:45:00,gap,11:39:00.2,11:39:47.3,,False,15.0,86.625,200,0.25
gap0079-win-Arecibo-Observatory-20230623-134501.npy,20230623,Arecibo-Observatory,13:45:01,14:00:01,gap,13:49:43.8,13:50:13.1,,False,15.0,86.625,200,0.25
gap0080-win-Arecibo-Observatory-20230711-121500.npy,20230711,Arecibo-Observatory,12:15:00,12:30:00,gap,12:17:03.8,12:19:42.3,,False,15.0,86.625,200,0.25
gap0081-win-Arecibo-Observatory-20220923-161501.npy,20220923,Arecibo-Observatory,16:15:01,16:29:57,gap,16:23:38.3,16:23:55.4,,False,15.0,86.625,200,0.25
gap0082-win-Arecibo-Observatory-20230708-191459.npy,20230708,Arecibo-Observatory,19:14:59,19:29:59,gap,19:15:50.5,19:16:11.7,,False,15.0,86.625,200,0.25
gap0083-win-Arecibo-Observatory-20220815-154501.npy,20220815,Arecibo-Observatory,15:45:01,16:00:01,gap,15:46:30.4,15:47:11,,False,15.0,86.625,200,0.25
gap0084-win-Arecibo-Observatory-20220722-133001.npy,20220722,Arecibo-Observatory,13:30:01,13:45:01,gap,13:42:23.9,13:43:52.3,,False,15.0,86.625,200,0.25
gap0085-win-Arecibo-Observatory-20230717-151501.npy,20230717,Arecibo-Observatory,15:15:01,15:30:01,gap,15:27:26.7,15:27:42.4,,False,15.0,86.625,200,0.25
gap0086-win-Arecibo-Observatory-20220923-170000.npy,20220923,Arecibo-Observatory,17:00:00,17:15:00,gap,17:09:17.5,17:09:38.1,,False,15.0,86.625,200,0.25
gap0087-win-Arecibo-Observatory-20230225-193000.npy,20230225,Arecibo-Observatory,19:30:00,19:45:00,gap,19:42:23.9,19:42:39.6,,False,15.0,86.625,200,0.25
gap0088-win-Arecibo-Observatory-20220926-172959.npy,20220926,Arecibo-Observatory,17:29:59,17:44:59,gap,17:42:12.5,17:44:32.1,,False,15.0,86.625,200,0.25
gap0089-win-Arecibo-Observatory-20220920-171459.npy,20220920,Arecibo-Observatory,17:14:59,17:29:59,gap,17:20:39.3,17:20:55.5,,False,15.0,86.625,200,0.25
gap0090-win-Arecibo-Observatory-20230429-114500.npy,20230429,Arecibo-Observatory,11:45:00,12:00:00,gap,11:58:07.4,11:58:25,,False,15.0,86.625,200,0.25
gap0091-win-Arecibo-Observatory-20230226-191459.npy,20230226,Arecibo-Observatory,19:14:59,19:29:59,gap,19:15:47.8,19:16:03.3,,False,15.0,86.625,200,0.25
gap0092-win-Arecibo-Observatory-20230325-160001.npy,20230325,Arecibo-Observatory,16:00:01,16:15:01,gap,16:00:01,16:01:39.4,,False,15.0,86.625,200,0.25
gap0093-win-Arecibo-Observatory-20230613-191500.npy,20230613,Arecibo-Observatory,19:15:00,19:30:00,gap,19:23:01.4,19:23:16.5,,False,15.0,86.625,200,0.25
gap0094-win-Arecibo-Observatory-20220216-160001.npy,20220216,Arecibo-Observatory,16:00:01,16:15:01,gap,16:02:19.7,16:02:35.6,,False,15.0,86.625,200,0.25
gap0095-win-Arecibo-Observatory-20230710-163000.npy,20230710,Arecibo-Observatory,16:30:00,16:45:00,gap,16:38:32,16:39:45.5,,False,15.0,86.625,200,0.25
gap0097-win-Arecibo-Observatory-20230609-171500.npy,20230609,Arecibo-Observatory,17:15:00,17:30:00,gap,17:25:01.8,17:25:14.3,,False,15.0,86.625,200,0.25
gap0098-win-Arecibo-Observatory-20230715-172959.npy,20230715,Arecibo-Observatory,17:29:59,17:44:59,gap,17:44:27.6,17:44:55.9,,False,15.0,86.625,200,0.25
gap0099-win-Arecibo-Observatory-20230709-160001.npy,20230709,Arecibo-Observatory,16:00:01,16:15:01,gap,16:09:05.6,16:09:39.1,,False,15.0,86.625,200,0.25
gap0100-win-Arecibo-Observatory-20230710-174500.npy,20230710,Arecibo-Observatory,17:45:00,18:00:00,gap,17:48:21.7,17:49:47.9,,False,15.0,86.625,200,0.25
gap0101-win-Arecibo-Observatory-20230710-121500.npy,20230710,Arecibo-Observatory,12:15:00,12:30:00,gap,12:29:17.3,12:29:57.9,,False,15.0,86.625,200,0.25
gap0102-win-Arecibo-Observatory-20221215-184456.npy,20221215,Arecibo-Observatory,18:44:56,18:59:56,gap,18:51:54.2,18:52:09.9,,False,15.0,86.625,200,0.25
gap0103-win-Arecibo-Observatory-20230430-154501.npy,20230430,Arecibo-Observatory,15:45:01,16:00:01,gap,15:45:04.9,15:53:56.4,,False,15.0,86.625,200,0.25
gap0104-win-Arecibo-Observatory-20220703-184459.npy,20220703,Arecibo-Observatory,18:44:59,18:59:59,gap,18:48:12.4,18:48:32.7,,False,15.0,86.625,200,0.25
gap0105-win-Arecibo-Observatory-20230711-134501.npy,20230711,Arecibo-Observatory,13:45:01,14:00:01,gap,13:46:41.7,13:55:40.4,,False,15.0,86.625,200,0.25
gap0106-win-Arecibo-Observatory-20230714-170000.npy,20230714,Arecibo-Observatory,17:00:00,17:15:00,gap,17:03:12.6,17:06:30.1,,False,15.0,86.625,200,0.25
gap0107-win-Arecibo-Observatory-20220502-153001.npy,20220502,Arecibo-Observatory,15:30:01,15:45:01,gap,15:39:12.2,15:39:28.8,,False,15.0,86.625,200,0.25
gap0108-win-Arecibo-Observatory-20230709-160001.npy,20230709,Arecibo-Observatory,16:00:01,16:15:01,gap,16:09:25.8,16:11:40.8,,False,15.0,86.625,200,0.25
gap0109-win-Arecibo-Observatory-20220716-183000.npy,20220716,Arecibo-Observatory,18:30:00,18:45:00,gap,18:30:47,18:31:49.6,,False,15.0,86.625,200,0.25
gap0110-win-Arecibo-Observatory-20221002-140001.npy,20221002,Arecibo-Observatory,14:00:01,14:15:01,gap,14:08:20.1,14:08:44.5,,False,15.0,86.625,200,0.25
gap0111-win-Arecibo-Observatory-20220703-163000.npy,20220703,Arecibo-Observatory,16:30:00,16:45:00,gap,16:44:17.6,16:44:56.7,,False,15.0,86.625,200,0.25
gap0112-win-Arecibo-Observatory-20220305-163000.npy,20220305,Arecibo-Observatory,16:30:00,16:45:00,gap,16:38:19.5,16:39:04.4,,False,15.0,86.625,200,0.25
gap0114-win-Arecibo-Observatory-20220331-170000.npy,20220331,Arecibo-Observatory,17:00:00,17:15:00,gap,17:06:51.6,17:07:06.7,,False,15.0,86.625,200,0.25
gap0115-win-Arecibo-Observatory-20220706-160001.npy,20220706,Arecibo-Observatory,16:00:01,16:15:01,gap,16:10:34.7,16:11:04,,False,15.0,86.625,200,0.25
gap0116-win-Arecibo-Observatory-20230505-154501.npy,20230505,Arecibo-Observatory,15:45:01,16:00:01,gap,15:45:02.4,15:46:13.5,,False,15.0,86.625,200,0.25
gap0117-win-Arecibo-Observatory-20230428-153736.npy,20230428,Arecibo-Observatory,15:37:36,15:52:36,gap,15:47:17.1,15:47:37.9,,False,15.0,86.625,200,0.25
gap0118-win-Arecibo-Observatory-20230215-190000.npy,20230215,Arecibo-Observatory,19:00:00,19:15:00,gap,19:08:32.8,19:08:52.9,,False,15.0,86.625,200,0.25
gap0119-win-Arecibo-Observatory-20220930-121501.npy,20220930,Arecibo-Observatory,12:15:01,12:30:01,gap,12:29:28.7,12:29:57.4,,False,15.0,86.625,200,0.25
gap0123-win-Arecibo-Observatory-20230621-124500.npy,20230621,Arecibo-Observatory,12:45:00,13:00:00,gap,12:57:26.3,12:57:42.4,,False,15.0,86.625,200,0.25
gap0124-win-Arecibo-Observatory-20230721-131501.npy,20230721,Arecibo-Observatory,13:15:01,13:30:01,gap,13:29:00.4,13:29:15.8,,False,15.0,86.625,200,0.25
gap0128-win-Arecibo-Observatory-20220705-110000.npy,20220705,Arecibo-Observatory,11:00:00,11:15:00,gap,11:03:05.8,11:03:28.8,,False,15.0,86.625,200,0.25
gap0129-win-Arecibo-Observatory-20220331-184459.npy,20220331,Arecibo-Observatory,18:44:59,18:59:59,gap,18:59:12.1,18:59:56.4,,False,15.0,86.625,200,0.25
gap0132-win-Arecibo-Observatory-20230710-183000.npy,20230710,Arecibo-Observatory,18:30:00,18:45:00,gap,18:30:42.4,18:31:01,,False,15.0,86.625,200,0.25
gap0136-win-Arecibo-Observatory-20230125-181459.npy,20230125,Arecibo-Observatory,18:14:59,18:29:59,gap,18:26:38.8,18:26:54.8,,False,15.0,86.625,200,0.25
gap0141-win-Arecibo-Observatory-20230709-154501.npy,20230709,Arecibo-Observatory,15:45:01,16:00:01,gap,15:49:31.4,15:49:48.1,,False,15.0,86.625,200,0.25
gap0145-win-Arecibo-Observatory-20220923-173000.npy,20220923,Arecibo-Observatory,17:30:00,17:45:00,gap,17:31:10.2,17:32:00.6,,False,15.0,86.625,200,0.25
gap0146-win-Arecibo-Observatory-20230720-174500.npy,20230720,Arecibo-Observatory,17:45:00,18:00:00,gap,17:52:46.2,17:52:59.9,,False,15.0,86.625,200,0.25
gap0147-win-Arecibo-Observatory-20230709-190000.npy,20230709,Arecibo-Observatory,19:00:00,19:15:00,gap,19:06:22.5,19:06:39.9,,False,15.0,86.625,200,0.25
gap0148-win-Arecibo-Observatory-20220923-123000.npy,20220923,Arecibo-Observatory,12:30:00,12:45:00,gap,12:44:44.8,12:44:59.2,,False,15.0,86.625,200,0.25
