file_name,date,location,type,event_start_time,event_end_time,box_start_time,box_end_time,box_start_col,box_end_col,time_source,review_status,uncertain,clipped
win-Australia-ASSA-20210506-233000.npy,20210506,Australia-ASSA,III,23:32:00,23:32:00,23:32:10,23:32:45,520,660,zero_width_default,,False,False
win-Australia-ASSA-20210507-002959.npy,20210507,Australia-ASSA,III,00:36:00,00:37:00,00:36:00,00:37:00,1444,1684,catalog,,False,False
win-Australia-ASSA-20210507-030000.npy,20210507,Australia-ASSA,III,03:08:00,03:09:00,03:08:00,03:09:00,1920,2160,catalog,,False,False
win-Australia-ASSA-20210508-011459.npy,20210508,Australia-ASSA,III,01:27:00,01:27:00,01:27:10,01:27:45,2924,3064,zero_width_default,,False,False
win-Australia-ASSA-20210508-022958.npy,20210508,Australia-ASSA,III,02:33:00,02:34:00,02:33:00,02:34:00,728,968,catalog,,False,False
win-Australia-ASSA-20210510-054459.npy,20210510,Australia-ASSA,III,05:53:00,05:53:00,05:53:10,05:53:45,1964,2104,zero_width_default,,False,False
win-Australia-ASSA-20210513-012959.npy,20210513,Australia-ASSA,III,01:43:00,01:48:00,01:43:00,01:48:00,3124,3600,catalog,,False,True
win-Australia-ASSA-20210513-014459.npy,20210513,Australia-ASSA,III,01:43:00,01:48:00,01:43:00,01:48:00,0,724,catalog,,False,True
win-Australia-ASSA-20210513-022958.npy,20210513,Australia-ASSA,III,02:39:00,02:41:00,02:39:00,02:41:00,2168,2648,catalog,,False,False
win-Australia-ASSA-20210515-021458.npy,20210515,Australia-ASSA,III,02:23:00,02:23:00,02:23:10,02:23:45,1968,2108,zero_width_default,,False,False
win-Australia-ASSA-20210515-030000.npy,20210515,Australia-ASSA,III,03:02:00,03:03:00,03:02:00,03:03:00,480,720,catalog,,False,False
win-Australia-ASSA-20210515-043000.npy,20210515,Australia-ASSA,III,04:43:00,04:44:00,04:43:00,04:44:00,3120,3360,catalog,,False,False
win-Australia-ASSA-20210517-001459.npy,20210517,Australia-ASSA,III,00:19:00,00:20:00,00:19:00,00:20:00,964,1204,catalog,,False,False
win-Australia-ASSA-20210517-005959.npy,20210517,Australia-ASSA,III,01:10:00,01:10:00,01:10:10,01:10:45,2444,2584,zero_width_default,,False,False
win-Australia-ASSA-20210518-021458.npy,20210518,Australia-ASSA,II,02:19:00,02:23:00,02:19:00,02:23:00,968,1928,catalog,usable,False,False
win-Australia-ASSA-20210518-052959.npy,20210518,Australia-ASSA,III,05:33:00,05:34:00,05:33:00,05:34:00,724,964,catalog,,False,False
win-Australia-ASSA-20210518-230000.npy,20210518,Australia-ASSA,III,23:14:00,23:17:00,23:14:00,23:17:00,3360,3600,catalog,,False,True
win-Australia-ASSA-20210518-231500.npy,20210518,Australia-ASSA,III,23:14:00,23:17:00,23:14:00,23:17:00,0,480,catalog,,False,True
win-Australia-ASSA-20210521-000001.npy,20210521,Australia-ASSA,III,00:11:00,00:13:00,00:11:00,00:13:00,2636,3116,catalog,,False,False
win-Australia-ASSA-20210521-021459.npy,20210521,Australia-ASSA,III,02:16:00,02:18:00,02:16:00,02:18:00,244,724,catalog,,False,False
win-Australia-ASSA-20210521-034500.npy,20210521,Australia-ASSA,III,03:47:00,03:49:00,03:47:00,03:49:00,480,960,catalog,,False,False
win-Australia-ASSA-20210521-050000.npy,20210521,Australia-ASSA,V,05:13:00,05:15:00,05:14:14,05:14:51,3416,3564,manual,usable,False,False
win-Australia-ASSA-20210521-224500.npy,20210521,Australia-ASSA,III,22:45:00,22:46:00,22:45:00,22:46:00,0,240,catalog,,False,False
win-Australia-ASSA-20210521-224500.npy,20210521,Australia-ASSA,III,22:59:00,23:01:00,22:59:00,23:01:00,3360,3600,catalog,,False,True
win-Australia-ASSA-20210521-230000.npy,20210521,Australia-ASSA,III,22:59:00,23:01:00,22:59:00,23:01:00,0,240,catalog,,False,True
win-Australia-ASSA-20210521-231500.npy,20210521,Australia-ASSA,III,23:15:00,23:16:00,23:15:00,23:16:00,0,240,catalog,,False,False
win-Australia-ASSA-20210521-234500.npy,20210521,Australia-ASSA,III,23:51:00,23:52:00,23:51:00,23:52:00,1440,1680,catalog,,False,False
win-Australia-ASSA-20210522-024500.npy,20210522,Australia-ASSA,III,02:53:00,02:56:00,02:53:00,02:56:00,1920,2640,catalog,,False,False
win-Australia-ASSA-20210522-024500.npy,20210522,Australia-ASSA,II,02:57:00,03:09:00,02:57:43,03:00:00,3052,3600,manual,usable,False,True
win-Australia-ASSA-20210522-030000.npy,20210522,Australia-ASSA,II,02:57:00,03:09:00,03:00:00,03:08:32,0,2048,manual,usable,False,True
win-Australia-ASSA-20210522-040000.npy,20210522,Australia-ASSA,III,04:07:00,04:12:00,04:07:00,04:12:00,1680,2880,catalog,,False,False
win-Australia-ASSA-20210522-043000.npy,20210522,Australia-ASSA,III,04:33:00,04:37:00,04:33:00,04:37:00,720,1680,catalog,,False,False
win-Australia-ASSA-20210522-055959.npy,20210522,Australia-ASSA,III,06:05:00,06:05:00,06:05:10,06:05:45,1244,1384,zero_width_default,,False,False
win-Australia-ASSA-20210522-061459.npy,20210522,Australia-ASSA,III,06:16:00,06:17:00,06:16:00,06:17:00,244,484,catalog,,False,False
win-Australia-ASSA-20210523-015959.npy,20210523,Australia-ASSA,III,02:06:00,02:11:00,02:06:00,02:11:00,1444,2644,catalog,,False,False
win-Australia-ASSA-20210523-022958.npy,20210523,Australia-ASSA,III,02:33:00,02:35:00,02:33:00,02:35:00,728,1208,catalog,,False,False
win-Australia-ASSA-20210523-043000.npy,20210523,Australia-ASSA,III,04:34:00,04:40:00,04:34:00,04:40:00,960,2400,catalog,,False,False
win-Australia-ASSA-20210523-044500.npy,20210523,Australia-ASSA,III,04:45:00,04:51:00,04:45:00,04:51:00,0,1440,catalog,,False,False
win-Australia-ASSA-20210523-050000.npy,20210523,Australia-ASSA,III,05:06:00,05:11:00,05:06:00,05:11:00,1440,2640,catalog,,False,False
win-Australia-ASSA-20210523-061459.npy,20210523,Australia-ASSA,III,06:15:00,06:15:00,06:15:10,06:15:45,44,184,zero_width_default,,False,False
win-Australia-ASSA-20210523-234459.npy,20210523,Australia-ASSA,III,23:45:00,23:46:00,23:45:00,23:46:00,4,244,catalog,,False,False
win-Australia-ASSA-20210528-005959.npy,20210528,Australia-ASSA,III,01:07:00,01:22:00,01:07:00,01:22:00,1684,3600,catalog,,False,True
win-Australia-ASSA-20210528-011459.npy,20210528,Australia-ASSA,III,01:07:00,01:22:00,01:07:00,01:22:00,0,1684,catalog,,False,True
win-Australia-ASSA-20210528-225959.npy,20210528,Australia-ASSA,II,23:03:00,23:06:00,23:03:18,23:04:24,796,1060,manual,usable,False,False
win-Australia-ASSA-20210531-014459.npy,20210531,Australia-ASSA,III,01:55:00,01:55:00,01:55:10,01:55:45,2444,2584,zero_width_default,,False,False
win-Australia-ASSA-20210531-031500.npy,20210531,Australia-ASSA,III,03:18:00,03:19:00,03:18:00,03:19:00,720,960,catalog,,False,False
win-Australia-ASSA-20210531-040000.npy,20210531,Australia-ASSA,III,04:03:00,04:03:00,04:03:10,04:03:45,760,900,zero_width_default,,False,False
win-Australia-ASSA-20210531-045959.npy,20210531,Australia-ASSA,III,05:10:00,05:13:00,05:10:00,05:13:00,2404,3124,catalog,,False,False
win-Australia-ASSA-20210531-051459.npy,20210531,Australia-ASSA,III,05:15:00,05:16:00,05:15:00,05:16:00,4,244,catalog,,False,False
win-Australia-ASSA-20210603-002959.npy,20210603,Australia-ASSA,III,00:35:00,00:36:00,00:35:00,00:36:00,1204,1444,catalog,,False,False
win-Australia-ASSA-20210603-004459.npy,20210603,Australia-ASSA,III,00:57:00,00:58:00,00:57:00,00:58:00,2884,3124,catalog,,False,False
win-Australia-ASSA-20210603-004459.npy,20210603,Australia-ASSA,III,00:45:00,00:46:00,00:45:00,00:46:00,4,244,catalog,,False,False
win-Australia-ASSA-20210603-005959.npy,20210603,Australia-ASSA,III,01:08:00,01:08:00,01:08:10,01:08:45,1964,2104,zero_width_default,,False,False
win-Australia-ASSA-20210603-011459.npy,20210603,Australia-ASSA,III,01:17:00,01:18:00,01:17:00,01:18:00,484,724,catalog,,False,False
win-Australia-ASSA-20210603-030000.npy,20210603,Australia-ASSA,V,03:08:00,03:09:00,03:08:42,03:09:09,2088,2196,manual,usable,False,False
win-Australia-ASSA-20210603-040000.npy,20210603,Australia-ASSA,III,04:10:00,04:12:00,04:10:00,04:12:00,2400,2880,catalog,,False,False
win-Australia-ASSA-20210614-034500.npy,20210614,Australia-ASSA,III,03:51:00,03:53:00,03:51:00,03:53:00,1440,1920,catalog,,False,False
win-Australia-ASSA-20210614-044500.npy,20210614,Australia-ASSA,III,04:48:00,04:48:00,04:48:10,04:48:45,760,900,zero_width_default,,False,False
win-Australia-ASSA-20210615-231459.npy,20210615,Australia-ASSA,III,23:22:00,23:22:00,23:22:10,23:22:45,1724,1864,zero_width_default,,False,False
win-Australia-ASSA-20210616-014459.npy,20210616,Australia-ASSA,III,01:51:00,01:51:00,01:51:10,01:51:45,1484,1624,zero_width_default,,False,False
win-Australia-ASSA-20210622-022958.npy,20210622,Australia-ASSA,III,02:34:00,02:35:00,02:34:00,02:35:00,968,1208,catalog,,False,False
win-Australia-ASSA-20210625-024500.npy,20210625,Australia-ASSA,III,02:55:00,02:56:00,02:55:00,02:56:00,2400,2640,catalog,,False,False
win-Australia-ASSA-20210625-033000.npy,20210625,Australia-ASSA,III,03:35:00,03:35:00,03:35:10,03:35:45,1240,1380,zero_width_default,,False,False
win-Australia-ASSA-20210625-034500.npy,20210625,Australia-ASSA,III,03:58:00,03:59:00,03:58:00,03:59:00,3120,3360,catalog,,False,False
win-Australia-ASSA-20210625-043000.npy,20210625,Australia-ASSA,III,04:42:00,04:42:00,04:42:10,04:42:45,2920,3060,zero_width_default,,False,False
win-Australia-ASSA-20210630-002959.npy,20210630,Australia-ASSA,III,00:37:00,00:38:00,00:37:00,00:38:00,1684,1924,catalog,,False,False
win-Australia-ASSA-20210703-034500.npy,20210703,Australia-ASSA,III,03:47:00,03:49:00,03:47:00,03:49:00,480,960,catalog,,False,False
win-Australia-ASSA-20210703-042959.npy,20210703,Australia-ASSA,III,04:42:00,04:46:00,04:42:00,04:46:00,2884,3600,catalog,,False,True
win-Australia-ASSA-20210703-044459.npy,20210703,Australia-ASSA,III,04:42:00,04:46:00,04:42:00,04:46:00,0,244,catalog,,False,True
win-Australia-ASSA-20210709-045959.npy,20210709,Australia-ASSA,III,05:05:00,05:05:00,05:05:10,05:05:45,1244,1384,zero_width_default,,False,False
win-Australia-ASSA-20210720-004506.npy,20210720,Australia-ASSA,III,00:50:00,00:50:00,00:50:10,00:50:45,1216,1356,zero_width_default,,False,False
win-Australia-ASSA-20210720-024500.npy,20210720,Australia-ASSA,III,02:57:00,02:57:00,02:57:10,02:57:45,2920,3060,zero_width_default,,False,False
win-Australia-ASSA-20210721-230000.npy,20210721,Australia-ASSA,III,23:01:00,23:05:00,23:01:00,23:05:00,240,1200,catalog,,False,False
win-Australia-ASSA-20210722-000000.npy,20210722,Australia-ASSA,III,00:00:00,00:00:00,00:00:10,00:00:45,40,180,zero_width_default,,False,False
win-Australia-ASSA-20210724-000007.npy,20210724,Australia-ASSA,II,00:10:00,00:16:00,00:10:00,00:16:00,1186,1800,catalog,,False,True
win-Australia-ASSA-20210724-000007.npy,20210724,Australia-ASSA,III,00:14:00,00:14:00,00:14:10,00:14:45,1686,1756,zero_width_default,,False,False
win-Australia-ASSA-20210724-001508.npy,20210724,Australia-ASSA,II,00:10:00,00:16:00,00:10:00,00:16:00,0,104,catalog,,False,True
win-Australia-ASSA-20210724-020014.npy,20210724,Australia-ASSA,III,02:13:00,02:14:00,02:13:00,02:14:00,1532,1652,catalog,,False,False
win-Australia-ASSA-20210822-055959.npy,20210822,Australia-ASSA,III,06:04:00,06:05:00,06:04:00,06:05:00,964,1204,catalog,,False,False
win-Australia-ASSA-20210826-021508.npy,20210826,Australia-ASSA,III,02:21:00,02:22:00,02:21:00,02:22:00,1408,1648,catalog,,False,False
win-Australia-ASSA-20210826-021508.npy,20210826,Australia-ASSA,III,02:25:00,02:25:00,02:25:10,02:25:45,2408,2548,zero_width_default,,False,False
win-Australia-ASSA-20210826-023008.npy,20210826,Australia-ASSA,III,02:41:00,02:41:00,02:41:10,02:41:45,2648,2788,zero_width_default,,False,False
win-Australia-ASSA-20210826-231506.npy,20210826,Australia-ASSA,III,23:20:00,23:23:00,23:20:00,23:23:00,1176,1896,catalog,,False,False
win-Australia-ASSA-20210826-231506.npy,20210826,Australia-ASSA,II,23:30:00,23:35:00,23:21:06,23:23:22,1440,1984,manual,usable,False,True
win-Australia-ASSA-20210826-233006.npy,20210826,Australia-ASSA,II,23:30:00,23:35:00,23:38:36,23:43:17,2040,3164,manual,usable,False,True
win-Australia-ASSA-20210827-004506.npy,20210827,Australia-ASSA,III,00:52:00,00:52:00,00:52:10,00:52:45,1696,1836,zero_width_default,,False,False
win-Australia-ASSA-20210827-013007.npy,20210827,Australia-ASSA,III,01:33:00,01:37:00,01:33:00,01:37:00,692,1652,catalog,,False,False
win-Australia-ASSA-20210827-033004.npy,20210827,Australia-ASSA,III,03:40:00,03:41:00,03:40:00,03:41:00,2384,2624,catalog,,False,False
win-Australia-ASSA-20210827-051508.npy,20210827,Australia-ASSA,III,05:26:00,05:26:00,05:26:10,05:26:45,2648,2788,zero_width_default,,False,False
win-Australia-ASSA-20210827-234505.npy,20210827,Australia-ASSA,III,23:47:00,23:47:00,23:47:10,23:47:45,500,640,zero_width_default,,False,False
win-Australia-ASSA-20210828-013009.npy,20210828,Australia-ASSA,III,01:37:00,01:38:00,01:37:00,01:38:00,1644,1884,catalog,,False,False
win-Australia-ASSA-20210828-020008.npy,20210828,Australia-ASSA,III,02:11:00,02:14:00,02:11:00,02:14:00,2608,3328,catalog,,False,False
win-Australia-ASSA-20210828-021510.npy,20210828,Australia-ASSA,III,02:22:00,02:22:00,02:22:10,02:22:45,1680,1820,zero_width_default,,False,False
win-Australia-ASSA-20210828-031501.npy,20210828,Australia-ASSA,III,03:28:00,03:28:00,03:28:10,03:28:45,3156,3296,zero_width_default,,False,False
win-Australia-ASSA-20210828-050002.npy,20210828,Australia-ASSA,II,05:05:00,05:12:00,05:02:40,05:12:08,632,2904,manual,usable,False,False
win-Australia-ASSA-20210828-050002.npy,20210828,Australia-ASSA,III,05:03:00,05:05:00,05:03:00,05:05:00,712,1192,catalog,,False,False
win-Australia-ASSA-20210828-051504.npy,20210828,Australia-ASSA,III,05:16:00,05:16:00,05:16:10,05:16:45,264,404,zero_width_default,,False,False
win-Australia-ASSA-20210828-054505.npy,20210828,Australia-ASSA,III,05:52:00,05:52:00,05:52:10,05:52:45,1700,1840,zero_width_default,,False,False
win-Australia-ASSA-20210828-064508.npy,20210828,Australia-ASSA,III,06:55:00,07:00:00,06:55:00,07:00:00,2368,3568,catalog,,False,False
win-Australia-ASSA-20210828-064508.npy,20210828,Australia-ASSA,III,06:55:00,07:00:00,06:55:00,07:00:00,2368,3568,catalog,,False,False
win-Australia-ASSA-20210828-071512.npy,20210828,Australia-ASSA,III,07:23:00,07:23:00,07:23:10,07:23:45,1912,2052,zero_width_default,,False,False
win-Australia-ASSA-20210829-001508.npy,20210829,Australia-ASSA,III,00:17:00,00:17:00,00:17:10,00:17:45,488,628,zero_width_default,,False,False
win-Australia-ASSA-20210829-001508.npy,20210829,Australia-ASSA,III,00:19:00,00:29:00,00:19:00,00:29:00,928,3328,catalog,,False,False
win-Australia-ASSA-20210829-003008.npy,20210829,Australia-ASSA,III,00:37:00,00:38:00,00:37:00,00:38:00,1648,1888,catalog,,False,False
win-Australia-ASSA-20210829-010010.npy,20210829,Australia-ASSA,III,01:03:00,01:04:00,01:03:00,01:04:00,680,920,catalog,,False,False
win-Australia-ASSA-20210829-011511.npy,20210829,Australia-ASSA,III,01:30:00,01:33:00,01:30:00,01:33:00,3556,3600,catalog,,False,True
win-Australia-ASSA-20210829-013013.npy,20210829,Australia-ASSA,III,01:30:00,01:33:00,01:30:00,01:33:00,0,668,catalog,,False,True
win-Australia-ASSA-20210829-013013.npy,20210829,Australia-ASSA,III,01:42:00,01:43:00,01:42:00,01:43:00,2828,3068,catalog,,False,False
win-Australia-ASSA-20210829-014512.npy,20210829,Australia-ASSA,III,01:46:00,01:57:00,01:46:00,01:57:00,192,2832,catalog,,False,False
win-Australia-ASSA-20210829-020014.npy,20210829,Australia-ASSA,III,02:07:00,02:11:00,02:07:00,02:11:00,1624,2584,catalog,,False,False
win-Australia-ASSA-20210829-033004.npy,20210829,Australia-ASSA,III,03:35:00,03:48:00,03:35:00,03:48:00,1184,3600,catalog,,False,True
win-Australia-ASSA-20210829-034504.npy,20210829,Australia-ASSA,III,03:35:00,03:48:00,03:35:00,03:48:00,0,704,catalog,,False,True
win-Australia-ASSA-20210829-040004.npy,20210829,Australia-ASSA,III,04:03:00,04:04:00,04:03:00,04:04:00,704,944,catalog,,False,False
win-Australia-ASSA-20210829-040004.npy,20210829,Australia-ASSA,III,04:12:00,04:12:00,04:12:10,04:12:45,2904,3044,zero_width_default,,False,False
win-Australia-ASSA-20210829-050010.npy,20210829,Australia-ASSA,III,05:08:00,05:09:00,05:08:00,05:09:00,1880,2120,catalog,,False,False
win-Australia-ASSA-20210829-054511.npy,20210829,Australia-ASSA,III,05:56:00,05:56:00,05:56:10,05:56:45,2636,2776,zero_width_default,,False,False
win-Australia-ASSA-20210829-054511.npy,20210829,Australia-ASSA,III,05:51:00,05:51:00,05:51:10,05:51:45,1436,1576,zero_width_default,,False,False
win-Australia-ASSA-20210829-060011.npy,20210829,Australia-ASSA,III,06:01:00,06:01:00,06:01:10,06:01:45,236,376,zero_width_default,,False,False
win-Australia-ASSA-20210829-214500.npy,20210829,Australia-ASSA,III,21:49:00,21:51:00,21:49:00,21:51:00,960,1440,catalog,,False,False
win-Australia-ASSA-20210829-220000.npy,20210829,Australia-ASSA,III,22:14:00,22:15:00,22:14:00,22:15:00,3360,3600,catalog,,False,False
win-Australia-ASSA-20210829-230000.npy,20210829,Australia-ASSA,III,23:09:00,23:09:00,23:09:10,23:09:45,2200,2340,zero_width_default,,False,False
win-Australia-ASSA-20210829-233000.npy,20210829,Australia-ASSA,III,23:33:00,23:33:00,23:33:10,23:33:45,760,900,zero_width_default,,False,False
win-Australia-ASSA-20210829-234459.npy,20210829,Australia-ASSA,III,23:45:00,23:47:00,23:45:00,23:47:00,4,484,catalog,,False,False
win-Australia-ASSA-20210830-000001.npy,20210830,Australia-ASSA,III,00:07:00,00:07:00,00:07:10,00:07:45,1716,1856,zero_width_default,,False,False
win-Australia-ASSA-20210830-005959.npy,20210830,Australia-ASSA,III,01:04:00,01:04:00,01:04:10,01:04:45,1004,1144,zero_width_default,,False,False
win-Australia-ASSA-20210830-011459.npy,20210830,Australia-ASSA,III,01:22:00,01:24:00,01:22:00,01:24:00,1684,2164,catalog,,False,False
win-Australia-ASSA-20210830-012959.npy,20210830,Australia-ASSA,III,01:37:00,01:37:00,01:37:10,01:37:45,1724,1864,zero_width_default,,False,False
win-Australia-ASSA-20210830-030000.npy,20210830,Australia-ASSA,III,03:13:00,03:13:00,03:13:10,03:13:45,3160,3300,zero_width_default,,False,False
win-Australia-ASSA-20210830-033000.npy,20210830,Australia-ASSA,III,03:38:00,03:39:00,03:38:00,03:39:00,1920,2160,catalog,,False,False
win-Australia-ASSA-20210830-055959.npy,20210830,Australia-ASSA,III,06:01:00,06:02:00,06:01:00,06:02:00,244,484,catalog,,False,False
win-Australia-ASSA-20210830-061459.npy,20210830,Australia-ASSA,III,06:29:00,06:30:00,06:29:00,06:30:00,3364,3600,catalog,,False,True
win-Australia-ASSA-20210830-213000.npy,20210830,Australia-ASSA,III,21:31:00,21:35:00,21:31:00,21:35:00,240,1200,catalog,,False,False
win-Australia-ASSA-20210830-231459.npy,20210830,Australia-ASSA,III,23:28:00,23:29:00,23:28:00,23:29:00,3124,3364,catalog,,False,False
win-Australia-ASSA-20210831-023001.npy,20210831,Australia-ASSA,III,02:38:00,02:39:00,02:38:00,02:39:00,1916,2156,catalog,,False,False
win-Australia-ASSA-20210831-043006.npy,20210831,Australia-ASSA,III,04:40:00,04:40:00,04:40:10,04:40:45,2416,2556,zero_width_default,,False,False
win-Australia-ASSA-20210831-050006.npy,20210831,Australia-ASSA,III,05:05:00,05:06:00,05:05:00,05:06:00,1176,1416,catalog,,False,False
win-Australia-ASSA-20210831-053007.npy,20210831,Australia-ASSA,III,05:36:00,05:37:00,05:36:00,05:37:00,1412,1652,catalog,,False,False
win-Australia-ASSA-20210901-041502.npy,20210901,Australia-ASSA,III,04:20:00,04:20:00,04:20:10,04:20:45,1232,1372,zero_width_default,,False,False
win-Australia-ASSA-20210901-053006.npy,20210901,Australia-ASSA,III,05:33:00,05:33:00,05:33:10,05:33:45,736,876,zero_width_default,,False,False
win-Australia-ASSA-20210901-061509.npy,20210901,Australia-ASSA,III,06:26:00,06:26:00,06:26:10,06:26:45,2644,2784,zero_width_default,,False,False
win-Australia-ASSA-20210905-034504.npy,20210905,Australia-ASSA,III,03:46:00,03:48:00,03:46:00,03:48:00,224,704,catalog,,False,False
win-Australia-ASSA-20210905-232959.npy,20210905,Australia-ASSA,III,23:38:00,23:38:00,23:38:10,23:38:45,1964,2104,zero_width_default,,False,False
win-Australia-ASSA-20210906-030000.npy,20210906,Australia-ASSA,III,03:06:00,03:06:00,03:06:10,03:06:45,1480,1620,zero_width_default,,False,False
win-Australia-ASSA-20210906-044502.npy,20210906,Australia-ASSA,III,04:57:00,04:58:00,04:57:00,04:58:00,2872,3112,catalog,,False,False
win-Australia-ASSA-20210906-061509.npy,20210906,Australia-ASSA,III,06:18:00,06:18:00,06:18:10,06:18:45,724,864,zero_width_default,,False,False
win-Australia-ASSA-20210907-033000.npy,20210907,Australia-ASSA,III,03:40:00,03:46:00,03:40:00,03:46:00,2400,3600,catalog,,False,True
win-Australia-ASSA-20210907-034500.npy,20210907,Australia-ASSA,III,03:40:00,03:46:00,03:40:00,03:46:00,0,240,catalog,,False,True
win-Australia-ASSA-20210907-040000.npy,20210907,Australia-ASSA,III,04:09:00,04:09:00,04:09:10,04:09:45,2200,2340,zero_width_default,,False,False
win-Australia-ASSA-20210907-050003.npy,20210907,Australia-ASSA,III,05:02:00,05:03:00,05:02:00,05:03:00,468,708,catalog,,False,False
win-Australia-ASSA-20210907-051503.npy,20210907,Australia-ASSA,III,05:16:00,05:19:00,05:16:00,05:19:00,228,948,catalog,,False,False
win-Australia-ASSA-20210908-024500.npy,20210908,Australia-ASSA,III,02:49:00,02:49:00,02:49:10,02:49:45,1000,1140,zero_width_default,,False,False
win-Australia-ASSA-20210909-004509.npy,20210909,Australia-ASSA,III,00:57:00,00:57:00,00:57:10,00:57:45,2884,3024,zero_width_default,,False,False
win-Australia-ASSA-20210909-023009.npy,20210909,Australia-ASSA,III,02:41:00,02:41:00,02:41:10,02:41:45,2644,2784,zero_width_default,,False,False
win-Australia-ASSA-20210909-034500.npy,20210909,Australia-ASSA,III,03:50:00,03:51:00,03:50:00,03:51:00,1200,1440,catalog,,False,False
win-Australia-ASSA-20210909-040000.npy,20210909,Australia-ASSA,III,04:06:00,04:08:00,04:06:00,04:08:00,1440,1920,catalog,,False,False
win-Australia-ASSA-20210909-041500.npy,20210909,Australia-ASSA,III,04:23:00,04:23:00,04:23:10,04:23:45,1960,2100,zero_width_default,,False,False
win-Australia-ASSA-20210909-043000.npy,20210909,Australia-ASSA,III,04:42:00,04:44:00,04:42:00,04:44:00,2880,3360,catalog,,False,False
win-Australia-ASSA-20210909-223000.npy,20210909,Australia-ASSA,III,22:36:00,22:37:00,22:36:00,22:37:00,1440,1680,catalog,,False,False
win-Australia-ASSA-20210911-030000.npy,20210911,Australia-ASSA,III,03:13:00,03:15:00,03:13:00,03:15:00,3120,3600,catalog,,False,False
win-Australia-ASSA-20210911-040000.npy,20210911,Australia-ASSA,III,04:04:00,04:04:00,04:04:10,04:04:45,1000,1140,zero_width_default,,False,False
win-Australia-ASSA-20210912-004503.npy,20210912,Australia-ASSA,III,00:55:00,00:56:00,00:55:00,00:56:00,2388,2628,catalog,,False,False
win-Australia-ASSA-20210913-220000.npy,20210913,Australia-ASSA,III,22:12:00,22:13:00,22:12:00,22:13:00,2880,3120,catalog,,False,False
win-Australia-ASSA-20210917-041501.npy,20210917,Australia-ASSA,II,04:17:00,04:22:00,04:17:11,04:25:32,520,2524,manual,usable,False,False
win-Australia-ASSA-20210918-010025.npy,20210918,Australia-ASSA,III,01:04:00,01:07:00,01:04:00,01:07:00,860,1580,catalog,,False,False
win-Australia-ASSA-20210918-232800.npy,20210918,Australia-ASSA,III,23:40:00,23:40:00,23:40:10,23:40:45,2920,3060,zero_width_default,,False,False
