file_name,date,location,win_start_time,win_end_time,n_freq_channels,sample_interval_s,freq_min_mhz,freq_max_mhz,n_cols,n_boxes,excluded,exclude_reason,offclass_types
win-Australia-ASSA-20210510-061459.npy,20210510,Australia-ASSA,06:14:59,06:29:59,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210513-005959.npy,20210513,Australia-ASSA,00:59:59,01:14:59,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210513-011459.npy,20210513,Australia-ASSA,01:14:59,01:29:59,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210513-012959.npy,20210513,Australia-ASSA,01:29:59,01:44:59,200,0.25,15.0,86.93800354003906,3600,1,False,,
win-Australia-ASSA-20210513-014459.npy,20210513,Australia-ASSA,01:44:59,01:59:59,200,0.25,15.0,86.93800354003906,3600,1,False,,
win-Australia-ASSA-20210513-015959.npy,20210513,Australia-ASSA,01:59:59,02:14:59,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210513-021459.npy,20210513,Australia-ASSA,02:14:59,02:29:59,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210513-022958.npy,20210513,Australia-ASSA,02:29:58,02:44:57,200,0.25,15.0,86.93800354003906,3597,1,False,,
win-Australia-ASSA-20210513-024500.npy,20210513,Australia-ASSA,02:45:00,03:00:00,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210513-030000.npy,20210513,Australia-ASSA,03:00:00,03:15:00,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210515-014458.npy,20210515,Australia-ASSA,01:44:58,01:59:58,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210515-015958.npy,20210515,Australia-ASSA,01:59:58,02:14:58,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210515-021458.npy,20210515,Australia-ASSA,02:14:58,02:29:58,200,0.25,15.0,86.93800354003906,3600,1,False,,
win-Australia-ASSA-20210515-022958.npy,20210515,Australia-ASSA,02:29:58,02:44:57,200,0.25,15.0,86.93800354003906,3599,0,False,,
win-Australia-ASSA-20210515-024500.npy,20210515,Australia-ASSA,02:45:00,03:00:00,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210515-030000.npy,20210515,Australia-ASSA,03:00:00,03:15:00,200,0.25,15.0,86.93800354003906,3600,1,False,,
win-Australia-ASSA-20210515-031500.npy,20210515,Australia-ASSA,03:15:00,03:30:00,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210515-033000.npy,20210515,Australia-ASSA,03:30:00,03:45:00,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210515-040000.npy,20210515,Australia-ASSA,04:00:00,04:15:00,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210515-041500.npy,20210515,Australia-ASSA,04:15:00,04:30:00,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210515-043000.npy,20210515,Australia-ASSA,04:30:00,04:45:00,200,0.25,15.0,86.93800354003906,3600,1,False,,
win-Australia-ASSA-20210515-044500.npy,20210515,Australia-ASSA,04:45:00,05:00:00,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210515-045959.npy,20210515,Australia-ASSA,04:59:59,05:14:59,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210517-000001.npy,20210517,Australia-ASSA,00:00:01,00:15:01,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210517-001459.npy,20210517,Australia-ASSA,00:14:59,00:29:59,200,0.25,15.0,86.93800354003906,3600,1,False,,
win-Australia-ASSA-20210517-002959.npy,20210517,Australia-ASSA,00:29:59,00:44:59,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210517-004459.npy,20210517,Australia-ASSA,00:44:59,00:59:59,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210517-005959.npy,20210517,Australia-ASSA,00:59:59,01:14:59,200,0.25,15.0,86.93800354003906,3600,1,False,,
win-Australia-ASSA-20210517-011459.npy,20210517,Australia-ASSA,01:14:59,01:29:59,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210517-012959.npy,20210517,Australia-ASSA,01:29:59,01:44:59,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210518-014459.npy,20210518,Australia-ASSA,01:44:59,01:59:59,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210518-015959.npy,20210518,Australia-ASSA,01:59:59,02:14:59,200,0.25,15.0,86.93800354003906,3600,0,True,offclass_event_in_negative_window,VI
win-Australia-ASSA-20210518-021458.npy,20210518,Australia-ASSA,02:14:58,02:29:58,200,0.25,15.0,86.93800354003906,3600,1,False,,
win-Australia-ASSA-20210518-022958.npy,20210518,Australia-ASSA,02:29:58,02:44:57,200,0.25,15.0,86.93800354003906,3598,0,False,,
win-Australia-ASSA-20210518-024500.npy,20210518,Australia-ASSA,02:45:00,03:00:00,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210518-050000.npy,20210518,Australia-ASSA,05:00:00,05:15:00,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210518-051500.npy,20210518,Australia-ASSA,05:15:00,05:30:00,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210518-052959.npy,20210518,Australia-ASSA,05:29:59,05:44:59,200,0.25,15.0,86.93800354003906,3600,1,False,,
win-Australia-ASSA-20210518-054459.npy,20210518,Australia-ASSA,05:44:59,05:59:59,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210518-055959.npy,20210518,Australia-ASSA,05:59:59,06:14:59,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210518-223000.npy,20210518,Australia-ASSA,22:30:00,22:45:00,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210518-224500.npy,20210518,Australia-ASSA,22:45:00,23:00:00,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210518-230000.npy,20210518,Australia-ASSA,23:00:00,23:15:00,200,0.25,15.0,86.93800354003906,3600,1,False,,
win-Australia-ASSA-20210518-231500.npy,20210518,Australia-ASSA,23:15:00,23:30:00,200,0.25,15.0,86.93800354003906,3600,1,False,,
win-Australia-ASSA-20210518-232959.npy,20210518,Australia-ASSA,23:29:59,23:44:59,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210518-234459.npy,20210518,Australia-ASSA,23:44:59,23:59:59,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210521-000001.npy,20210521,Australia-ASSA,00:00:01,00:15:01,200,0.25,15.0,86.93800354003906,3600,1,False,,
win-Australia-ASSA-20210521-001459.npy,20210521,Australia-ASSA,00:14:59,00:29:59,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210521-002959.npy,20210521,Australia-ASSA,00:29:59,00:44:59,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210521-014459.npy,20210521,Australia-ASSA,01:44:59,01:59:59,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210521-015959.npy,20210521,Australia-ASSA,01:59:59,02:14:59,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210521-021459.npy,20210521,Australia-ASSA,02:14:59,02:29:59,200,0.25,15.0,86.93800354003906,3600,1,False,,
win-Australia-ASSA-20210521-022958.npy,20210521,Australia-ASSA,02:29:58,02:44:57,200,0.25,15.0,86.93800354003906,3597,0,False,,
win-Australia-ASSA-20210521-024500.npy,20210521,Australia-ASSA,02:45:00,03:00:00,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210521-031500.npy,20210521,Australia-ASSA,03:15:00,03:30:00,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210521-033000.npy,20210521,Australia-ASSA,03:30:00,03:45:00,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210521-034500.npy,20210521,Australia-ASSA,03:45:00,04:00:00,200,0.25,15.0,86.93800354003906,3600,1,False,,
win-Australia-ASSA-20210521-040000.npy,20210521,Australia-ASSA,04:00:00,04:15:00,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210521-041500.npy,20210521,Australia-ASSA,04:15:00,04:30:00,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210521-043000.npy,20210521,Australia-ASSA,04:30:00,04:45:00,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210521-044500.npy,20210521,Australia-ASSA,04:45:00,05:00:00,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210521-050000.npy,20210521,Australia-ASSA,05:00:00,05:15:00,200,0.25,15.0,86.93800354003906,3600,1,False,,
win-Australia-ASSA-20210521-051459.npy,20210521,Australia-ASSA,05:14:59,05:29:59,200,0.25,15.0,86.93800354003906,3600,0,True,only_edge_sliver_of_an_event,
win-Australia-ASSA-20210521-053000.npy,20210521,Australia-ASSA,05:30:00,05:45:00,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210521-054459.npy,20210521,Australia-ASSA,05:44:59,05:59:59,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210521-220000.npy,20210521,Australia-ASSA,22:00:00,22:15:00,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210521-221500.npy,20210521,Australia-ASSA,22:15:00,22:30:00,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210521-223000.npy,20210521,Australia-ASSA,22:30:00,22:45:00,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210521-224500.npy,20210521,Australia-ASSA,22:45:00,23:00:00,200,0.25,15.0,86.93800354003906,3600,2,False,,
win-Australia-ASSA-20210521-230000.npy,20210521,Australia-ASSA,23:00:00,23:15:00,200,0.25,15.0,86.93800354003906,3600,1,False,,VI
win-Australia-ASSA-20210521-231500.npy,20210521,Australia-ASSA,23:15:00,23:30:00,200,0.25,15.0,86.93800354003906,3600,1,False,,
win-Australia-ASSA-20210521-232959.npy,20210521,Australia-ASSA,23:29:59,23:44:59,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210521-234500.npy,20210521,Australia-ASSA,23:45:00,00:00:00,200,0.25,15.0,86.93800354003906,3600,1,False,,
win-Australia-ASSA-20210521-235959.npy,20210521,Australia-ASSA,23:59:59,00:14:59,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210522-021459.npy,20210522,Australia-ASSA,02:14:59,02:29:59,200,0.25,15.0,86.93800354003906,3600,0,True,offclass_event_in_negative_window,VI
win-Australia-ASSA-20210522-022959.npy,20210522,Australia-ASSA,02:29:59,02:44:58,200,0.25,15.0,86.93800354003906,3597,0,True,offclass_event_in_negative_window,VI
win-Australia-ASSA-20210522-024500.npy,20210522,Australia-ASSA,02:45:00,03:00:00,200,0.25,15.0,86.93800354003906,3600,2,False,,VI
win-Australia-ASSA-20210522-030000.npy,20210522,Australia-ASSA,03:00:00,03:15:00,200,0.25,15.0,86.93800354003906,3600,1,False,,
win-Australia-ASSA-20210522-031500.npy,20210522,Australia-ASSA,03:15:00,03:30:00,200,0.25,15.0,86.93800354003906,3600,0,True,offclass_event_in_negative_window,VI
win-Australia-ASSA-20210522-033000.npy,20210522,Australia-ASSA,03:30:00,03:45:00,200,0.25,15.0,86.93800354003906,3600,0,True,offclass_event_in_negative_window,VI
win-Australia-ASSA-20210522-034500.npy,20210522,Australia-ASSA,03:45:00,04:00:00,200,0.25,15.0,86.93800354003906,3600,0,True,offclass_event_in_negative_window,VI
win-Australia-ASSA-20210522-040000.npy,20210522,Australia-ASSA,04:00:00,04:15:00,200,0.25,15.0,86.93800354003906,3600,1,False,,
win-Australia-ASSA-20210522-041500.npy,20210522,Australia-ASSA,04:15:00,04:30:00,200,0.25,15.0,86.93800354003906,3600,0,False,,
win-Australia-ASSA-20210522-043000.npy,20210522,Australia-ASSA,04:30:00,04:45:00,200,0.25,15.0,86.93800354003906,3600,1,False,,
win-Australia-ASSA-20210522-044500.npy,20210522,Australia-ASSA,04:45:00,05:00:00,200,0.25,15.0,86.93800354003906,3600,0,True,offclass_event_in_negative_window,VI
win-Australia-ASSA-20210522-050000.npy,20210522,Australia-ASSA,05:00:00,05:15:00,200,0.25,15.0,86.93800354003906,3600,0,True,offclass_event_in_negative_window,VI
